Issue,Volume,Title,Subtitle,Keywords,Abstract,Keywords,Link
Journal of Pidgin and Creole Languages 18:1,Volume 18 (2003),Review of Parkvall (2000): Out of Africa: African influences in Atlantic Creoles,,,,https://benjamins.com//catalog/jpcl.18.1.15hut
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Habitual and imperfective in Guyanese Creole,,"aspect, Guyanese Creole, variation, contact, interlingual identification","This paper describes variation in the grammar of aspect in Guyanese Creole. In particular, the various grammaticalized strategies for conveying ha-bituality, progressivity and imperfectivity are discussed. The paper contributes to an ongoing debate regarding the function of various preverbal markers and their interrelationships (see Bickerton, 1975; Edwards, 1984; Gibson, 1988; Ja-ganauth, 1994; Rickford, 1987; Winford, 1993a). Choice of preverbal marker is shown to be strongly conditioned by the stativity of the predicate (in the case of habituals). Drawing on the insights of Weinreich (1953), it is suggested that partial congruence between relatively independent grammatical systems encourages recurrent interlingual identifications.",https://benjamins.com//catalog/jpcl.17.2.02sid
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Two Indo-Portuguese Creoles in contrast,,"Korlai, Daman, creole, creolization, pidgin, Indo-Portuguese","This paper presents a comparative study of two Indo-Portuguese creoles, Korlai Creole Portuguese (KP) and Daman Creole Portuguese (DP). Using recently collected data, the phonology, pronominal systems, TMA markers, syntactic properties, and lexical items of KP and DP are compared and contrasted. The question of the common vs. independent origin of KP and DP is also discussed.",https://benjamins.com//catalog/jpcl.17.2.03cle
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Pidgin English and the Melanesian Mission,,,,https://benjamins.com//catalog/jpcl.17.2.04muh
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Which route(s) to creole genesis?,,,,https://benjamins.com//catalog/jpcl.17.2.06tho
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Another short note on creoles in contact with non-lexifier prestige languages,,,,https://benjamins.com//catalog/jpcl.17.2.08bar
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Review of Kephart (): “Broken English.” The creole language of Carriacou,,,,https://benjamins.com//catalog/jpcl.17.2.10ace
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Review of Bartens (2000): Ideophones and Sound Symbolism in Atlantic Creoles,,,,https://benjamins.com//catalog/jpcl.17.2.11chi
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Review of Steinbauer (1998): Hippocrene Concise Neo-Melanesian Dictionary,,,,https://benjamins.com//catalog/jpcl.17.2.12muh
Journal of Pidgin and Creole Languages 17:2,Volume 17 (2002),Index to Volume 17,,,,https://benjamins.com//catalog/jpcl.17.2.13ind
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),The rest of the story,Restoring pidginization to creole genesis theory,,,https://benjamins.com//catalog/jpcl.17.1.02mcw
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),Narrative representation theory,A Creole-linguistic approach to superstructure,,,https://benjamins.com//catalog/jpcl.17.1.03mas
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),Creoles and genetic relationship,,,,https://benjamins.com//catalog/jpcl.17.1.05tho
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),What is a creolist?,,,,https://benjamins.com//catalog/jpcl.17.1.07mor
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),"Binding, coreference, and disjoint reference in KRIO",,,,https://benjamins.com//catalog/jpcl.17.1.08nyl
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),Review of Corne (1999): From French to Creole: The development of new vernaculars in the French colonial world,,,,https://benjamins.com//catalog/jpcl.17.1.10muf
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),Review of Greene (1999): A grammar of Belizean Creole: Compilations from two existing United States dialects,,,,https://benjamins.com//catalog/jpcl.17.1.11esc
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),"Review of Goury (1999): Restructuration grammaticale dans les langues créoles: Le cas du Ndjuka, langue créole de base anglaise du Surinam et de Guyane française",,,,https://benjamins.com//catalog/jpcl.17.1.12hut
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),Review of Holm (2000): An introduction to pidgins and creoles,,,,https://benjamins.com//catalog/jpcl.17.1.13are
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),Review of Pollard (2000): Dread Talk: The language of Rastafari,,,,https://benjamins.com//catalog/jpcl.17.1.14her
Journal of Pidgin and Creole Languages 17:1,Volume 17 (2002),"Review of Kleine (1999): A morphosyntactic analysis of Surinamese Dutch as spoken by the Creole population of Paramaribo, Suriname",,,,https://benjamins.com//catalog/jpcl.17.1.15bru
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Implications of abstract grammatical structure,Two targets in creole formation,,,https://benjamins.com//catalog/jpcl.16.2.02mye
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),The origins of empty categories in Singapore English,,,"The system of empty categories in Singapore English, a contact language with an endogenous ecology, arises through the interaction of three parameters: [topic-prominence], [pro-drop], and [wh-movement]. These parameters are reset under the pressure of the languages in the contact ecology, mainly the substrate Chinese dialects, and the lexifier English. The paper adopts a holistic approach to creole genesis, in which substrate and superstrate influence is expressed in terms of parametric re-structuring constrained by principles of Universal Grammar. Surface-true substrate, superstrate, or novel features are exponents of this parametric re-structuring.",https://benjamins.com//catalog/jpcl.16.2.03zhi
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),On the semantic opacity of creole languages,,,,https://benjamins.com//catalog/jpcl.16.2.05lef
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Arguments against a British dialect source for UM in Bajan English Creole,,,,https://benjamins.com//catalog/jpcl.16.2.07wil
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Review of Zimmermann (1999): Lenguas criollas de base lexical española y portuguesa,,,,https://benjamins.com//catalog/jpcl.16.2.09meg
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),"Review of Fennell (1997): Language, literature, and the negotiation of identity: Foreign Worker German in the Federal Republic of Germany",,,,https://benjamins.com//catalog/jpcl.16.2.10hub
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),"Review of Schneider (1997): Englishes around the world, vol. 1. General studies, British Isles, North America. Studies in honour of Manfred Görlach & Schneider (1997): Englishes around the world, vol. 2. Caribbean, Africa, Australasia. Studies in honour of Manfred Görlach",,,,https://benjamins.com//catalog/jpcl.16.2.11rob
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Review of Couto (1997): Papia. Revista de crioulos de base ibérica/Revista de criollos de base ibérica,,,,https://benjamins.com//catalog/jpcl.16.2.12muy
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Review of Huber & Parkvall (1999): Spreading the word: The issue of diffusion among the Atlantic creoles,,,,https://benjamins.com//catalog/jpcl.16.2.13gra
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Review of Huber (1999): Ghanaian Pidgin English in its West African context: A sociohistorical and structural analysis (VEAW G24),,,,https://benjamins.com//catalog/jpcl.16.2.14gor
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),"Review of Balzer, Lee, Mühlhäusler, Monaghan, Angelo & Ober (1999): Pidgin phrasebook: Pidgin languages of Oceania",,,,https://benjamins.com//catalog/jpcl.16.2.15lin
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),"Review of Rickford (1999): African American Vernacular English: Features, evolution, educational implications",,,,https://benjamins.com//catalog/jpcl.16.2.16mor
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Review of Baugh (1999): Out of the mouths of slaves: African American language and educational malpractice,,,,https://benjamins.com//catalog/jpcl.16.2.17edw
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Review of Megenney (1999): Aspectos del lenguaje afronegroide en Venezuela,,,,https://benjamins.com//catalog/jpcl.16.2.18lip
Journal of Pidgin and Creole Languages 16:2,Volume 16 (2001),Index to Vol. 16,,,,https://benjamins.com//catalog/jpcl.16.2.19ind
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),A look at the acts of identity theory through a social network analysis of Portuguese-based creoles in West Africa,,,,https://benjamins.com//catalog/jpcl.16.1.02gra
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),The past and present in marking futurity in Sango,,,,https://benjamins.com//catalog/jpcl.16.1.03sam
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Multifunctionality and the concept of lexical entry,,,,https://benjamins.com//catalog/jpcl.16.1.05lef
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Creolistics and the quest for creoleness: A reply to Claire Lefebvre,,,,https://benjamins.com//catalog/jpcl.16.1.07par
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),The nature of derivational morphology in creoles and non-creoles,,,,https://benjamins.com//catalog/jpcl.16.1.08pla
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Ewers (1996): The origin of American Black English: Be-forms in the HOODOO texts,,,,https://benjamins.com//catalog/jpcl.16.1.10bai
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of McWhorter (1998): The word on the street. Fact and fable about American English,,,,https://benjamins.com//catalog/jpcl.16.1.11ace
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Baker & Bruyn (1999): St. Kitts and the Atlantic Creoles: The texts of Samuel Augustus Mathews in perspective,,,,https://benjamins.com//catalog/jpcl.16.1.12wil
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Arends & Perl (1995): Early Suriname creole texts: A collection of 18th-century Sranan and Saramaccan documents,,,,https://benjamins.com//catalog/jpcl.16.1.13hub
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Veenstra (1996): Serial verbs in Saramaccan: Predication and creole genesis,,,,https://benjamins.com//catalog/jpcl.16.1.14col
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Abrial & Quint (1996): Lexique du créole de Santiago–Français,,,,https://benjamins.com//catalog/jpcl.16.1.15bap
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Massa (1996): Dictionnaire bilingue portugais-français: Guinée-Bissau,,,,https://benjamins.com//catalog/jpcl.16.1.16bap
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Figge (1998): Tupi. Zum westafrikanischen Ursprung einer südamerikanischen Sprache,,,,https://benjamins.com//catalog/jpcl.16.1.17sto
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Anglade (1998): Inventaire étymologique des termes créoles des Caraïbes d’origine africaine,,,,https://benjamins.com//catalog/jpcl.16.1.18val
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Lefebvre (1998): Creole genesis and the acquisition of grammar. The case of Haitian Creole,,,,https://benjamins.com//catalog/jpcl.16.1.19chr
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),Review of Mühlhäusler (1995): Linguistic ecology: Language change and linguistic imperialism in the Pacific region,,,,https://benjamins.com//catalog/jpcl.16.1.20ver
Journal of Pidgin and Creole Languages 16:1,Volume 16 (2001),"Frederic Gomes Cassidy, October 10, 1907–June 14, 2000",,,,https://benjamins.com//catalog/jpcl.16.1.22chr
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),The African Vocabulary of Palenque (Colombia),,,,https://benjamins.com//catalog/jpcl.15.2.02sch
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),On data,,,,https://benjamins.com//catalog/jpcl.15.2.04lef
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Caribbean creole/non-lexifier contact situations: A provisional survey,,,,https://benjamins.com//catalog/jpcl.15.2.06sno
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),The language cycle: A geologic model for languages,,,,https://benjamins.com//catalog/jpcl.15.2.07mor
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Some fallacies of comparative Americanist linguistics in understanding Mobilian Jargon: A critique of Grant’s review,,,,https://benjamins.com//catalog/jpcl.15.2.08dre
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),"Review of Perl & Schwegler (1998): América negra: Panorámica actual de los estudios lingüísticos sobre variedades hispanas, portuguesas y criollas",,,,https://benjamins.com//catalog/jpcl.15.2.10mcw
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Review of Valdman (1997): French and Creole in Louisiana,,,,https://benjamins.com//catalog/jpcl.15.2.11esc
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Review of Klerk (1996): Focus on South Africa,,,,https://benjamins.com//catalog/jpcl.15.2.12bob
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),"Review of Degenhardt, Stolz & Ulferts (1996): Afrolusitanistik – eine vergessene Disziplin in Deutschland? Dokumentation des 2. Bremer Afro – Romania Kolloquiums",,,,https://benjamins.com//catalog/jpcl.15.2.13meg
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Review of López (1998): Huellas etno-sociolingüísticas bozales y afrocubanas,,,,https://benjamins.com//catalog/jpcl.15.2.14oth
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),"Review of Bakker (1997): A language of our own: The genesis of Michif, the mixed Cree-French language of the Canadian Métis",,,,https://benjamins.com//catalog/jpcl.15.2.15rho
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),"Review of Hazaël-Massieux & Robillard (1997): Contacts de langues, contacts de cultures, créolisation: Mélanges offerts à Robert Chaudenson à l’occasion de son soixantième anniversaire",,,,https://benjamins.com//catalog/jpcl.15.2.16mar
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),"Review of Mufwene, Rickford, Bailey & Baugh (1998): African-American English. Structure, history and use",,,,https://benjamins.com//catalog/jpcl.15.2.17sch
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),"Review of Wurm, Mühlhäusler & Tryon (1996): Atlas of languages of intercultural communication in the Pacific, Asia and the Americas",,,,https://benjamins.com//catalog/jpcl.15.2.18rom
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Review of Mühlhäusler (1997): Pidgin and creole linguistics,,,,https://benjamins.com//catalog/jpcl.15.2.19kay
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Review of Spears & Winford (1997): The structure and status of pidgins and creoles,,,,https://benjamins.com//catalog/jpcl.15.2.20kay
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Review of Gadelii (1997): Lesser Antillean French Creole and Universal Grammar,,,,https://benjamins.com//catalog/jpcl.15.2.21ado
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),"Review of Horvath & Wexler (1997): Relexification in creole and non-creole languages. With special attention to Haitian Creole, Modern Hebrew, Romani and Rumanian",,,,https://benjamins.com//catalog/jpcl.15.2.22bak
Journal of Pidgin and Creole Languages 15:2,Volume 15 (2000),Review of McWhorter (1997): Towards a new model of creole genesis,,,,https://benjamins.com//catalog/jpcl.15.2.23stc
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Louisiana creole,The multiple-geneses hypothesis reconsidered,,,https://benjamins.com//catalog/jpcl.15.1.02kli
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Yimas-Alamblak Tanim Tok,An indigenous trade pidgin of New Guinea,,,https://benjamins.com//catalog/jpcl.15.1.03wil
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Irrealis in Sranan,Mood and modality in a radical creole,,,https://benjamins.com//catalog/jpcl.15.1.04win
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),What do creole studies have to offer to mainstream linguistics?,,,,https://benjamins.com//catalog/jpcl.15.1.06lef
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Chris Corne 1942–1999,,,,https://benjamins.com//catalog/jpcl.15.1.08bak
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),On the (sensational) survival of Kikongo in 20th-century Cuba,,,,https://benjamins.com//catalog/jpcl.15.1.10sch
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),The case for diglossia on the Panamanian island of Bastimentos,,,,https://benjamins.com//catalog/jpcl.15.1.11sno
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Lexical and epenthetic initial vowels in haitian Creole,,,,https://benjamins.com//catalog/jpcl.15.1.12nik
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Automated Creole orthography conversion,,,,https://benjamins.com//catalog/jpcl.15.1.13mas
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Developmental theory through the looking glass: A reply to John Lipski,,,,https://benjamins.com//catalog/jpcl.15.1.14fai
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Review of Jahr & Broch (1996): Language contact in the Arctic. Northern pidgins and contact languages,,,,https://benjamins.com//catalog/jpcl.15.1.16par
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Review of Freeman & Laguerre (1996): Haitian-English dictionary,,,,https://benjamins.com//catalog/jpcl.15.1.17val
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),"Review of Valdman, Pooser & Jean-Baptiste (1996): A learner’s dictionary of Haitian Creole",,,,https://benjamins.com//catalog/jpcl.15.1.18lum
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Review of Rossem & Voort (1996): Die Creol Taal: 250 years of Negerhollands texts,,,,https://benjamins.com//catalog/jpcl.15.1.19lui
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Review of Allsopp (1996): Dictionary of Caribbean English usage,,,,https://benjamins.com//catalog/jpcl.15.1.20cas
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),"Review of Bernstein, Nunnally & Sabino (1997): Language variety in the South revisited",,,,https://benjamins.com//catalog/jpcl.15.1.21bob
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Review of Adone & Plag (1994): Creolization and language change,,,,https://benjamins.com//catalog/jpcl.15.1.22com
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Review of Véronique (1996): Matériaux pour l’étude des classes grammaticales dans les langues créoles,,,,https://benjamins.com//catalog/jpcl.15.1.23kih
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),"Review of “The art of remembering: The Lumbalú of Palenque and the genesis of Palenquero, a review of “Chi ma n kongo”: Lengua y rito ancestrales en El Palenque de San Basilio” by Armin Schwegler",,,,https://benjamins.com//catalog/jpcl.15.1.25kou
Journal of Pidgin and Creole Languages 15:1,Volume 15 (2000),Letters to the editor,,,,https://benjamins.com//catalog/jpcl.15.1.26kah
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),The Role of Relexification in Creole Genesis,,"Relexification, Genesis, Lexicon, Creole, Comparison","This article describes the research program of Lefebvre, Lumsden, and their associates concerning the hypothesis that relexification plays a central role in creole genesis. The methodology of the program is presented along with a brief illustration of the data that has been used to test the hypothesis. A final section discusses the gratuitous attack on this program published in Singler (1996). On inspection, it turns out that some of Singler's objections are so vague as to be incoherent. Others are shown to derive from his unfortunate propensity to attribute ""claims"" to Lefebvre and Lumsden's research that are not made by the authors themselves and from his insistence that this research in particular should meet methodological standards that are obviously unreasonable. In fact, there is solid support for the hypothesis that relexification plays a central role in the genesis of creole languages.",https://benjamins.com//catalog/jpcl.14.2.01lum
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Passive in Jamaican Creole,Phonetically Empty But Syntactically Active,"Null Morphemes, Passive Morphology, Passive","Because Jamaican Creole lacks the familiar morphological indicators of the passive that characterize English, its lexifier language, it has sometimes been assumed that Jamaican either lacks a passive, or that its passive is fundamentally different from that of English. However, a Government and Binding analysis explicitly shows that Jamaican Creole has a passive and that it is formed, syntactically, in the same way as morphologically signaled passives, including that of English. The conclusion is that there is, indeed, a passive morpheme in Jamaican Creole which, though devoid of phonetic content, behaves the same as the overt passive morphemes of other languages.",https://benjamins.com//catalog/jpcl.14.2.02lac
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Verse Analysis and the Nature of Creole Discourse,Universals and Substrata,"Discourse Grammar, The Complementary Hypothesis, Universals, Substrata, Creole Languages","This research applies Verse Analysis to the study of creole languages seeking evidence to support the two principal theories: universalist and sub-stratist theories. Evidence is presented from Hawaii Creole English (HCE), Guyanese Creole, and Japanese. HCE manifests in discourse a possibly universal feature of patterning (i.e., hierarchical grammatico-semantic recurrence), which is shared by Guyanese Creole as well as Chinook Jargon and quite a few Native American languages. On the other hand, HCE also shows an idiosyncratic phenomenon of numbering (i.e., doublets, triplets, quadruplets, etc., in lines and verses), which appears to have been linguistically transferred from Japanese as a substratum. Linguistic data, sociohistorical facts, and a scenario of substratum transfer are presented. This research reinforces a hypothesis that both internal innate properties and external substratal factors need to be taken into account to explain the origin of creole discourse grammar.",https://benjamins.com//catalog/jpcl.14.2.03mas
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Exploring the Missionary Position,,,,https://benjamins.com//catalog/jpcl.14.2.05muh
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),The Creolist Archives,,,,https://benjamins.com//catalog/jpcl.14.2.07par
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Creole in the Ex-Slave Recordings and Other Complementary Sources,,,,https://benjamins.com//catalog/jpcl.14.2.08sut
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Empirical Quicksand,Probing Two Recent Articles on Haitian Creole,,,https://benjamins.com//catalog/jpcl.14.2.09deg
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Empirical Quicksand or Empirical Smokescreen?,,,,https://benjamins.com//catalog/jpcl.14.2.10dep
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),On the Empirical Reliability of Some Haitian Data,,,,https://benjamins.com//catalog/jpcl.14.2.11lef
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Review of Bayley & Preston (1996): Second language acquisition and linguistic variation,,,,https://benjamins.com//catalog/jpcl.14.2.13tag
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Review of Huttar & Huttar (1995): Ndyuka,,,,https://benjamins.com//catalog/jpcl.14.2.14smi
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Review of Hazaël-Massieux (1996): Les Créoles: Problèmes de genèse et de description,,,,https://benjamins.com//catalog/jpcl.14.2.15goo
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),"Review of Faingold (1996): Child language, creolization, and historical change: Spanish in contact with Portuguese",,,,https://benjamins.com//catalog/jpcl.14.2.16lip
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),"Review of Munteanu & Joubert (1996): El papiamento, lengua criolla hispánica",,,,https://benjamins.com//catalog/jpcl.14.2.17kou
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Review of Fisiak (1995): Linguistic change under contact conditions,,,,https://benjamins.com//catalog/jpcl.14.2.18muf
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Review of Cutler (1994): O brave new words! Native American loanwords in current English,,,,https://benjamins.com//catalog/jpcl.14.2.19reu
Journal of Pidgin and Creole Languages 14:2,Volume 14 (1999),Review of Sebba (1997): Contact languages: Pidgins and creoles,,,,https://benjamins.com//catalog/jpcl.14.2.20are
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Transfer Constraints and Substrate Influence in Melanesian Pidgin,,"Melanesian Pidgin, Central Eastern Oceanic Languages, Substrate, Transfer, Second Language Acquisition","This study examines research on transfer in second language acquisition (SLA) in order to identify situational and linguistic factors which may constrain the influence of substrate languages on the developing grammar of a pidgin or creole. A distinction is made between the earlier transfer of L1 features by individuals attempting to use the superstrate language as an L2 for wider communication, and the later retention of a subset of these features by the community during a process of leveling which occurs during stabilization. The study outlines various transfer constraints and reinforcement principles proposed in both the second language acquisition and pidgin/creole studies literature. These are evaluated using Melanesian Pidgin and its Central-Eastern Oceanic (CEO) substrate languages as a test case. Of the potential constraints on transfer proposed in the SLA literature, the need for partial or specious congruence between superstrate and substrate structures appears to account best for the particular CEO features that were transferred. Perceptual salience accounts for the kinds of forms from English that were reanalyzed to fit CEO patterns. With regard to the retention of particular transferred features, the most significant reinforcement principle appears to be frequency in the contact environment.",https://benjamins.com//catalog/jpcl.14.1.02sie
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Tone Sandhi in Saramaccan,A Case of Substrate Transfer?,"Anlo Dialect of Ewe, Bickerton's Language Bioprogram Hypothesis, Ghana, Mufwene's Complementarity Hypothesis, Edge-Based Mapping, Substratum, Saramaccan, Suriname, Tone Sandhi","This paper examines high tone sandhi in Saramaccan, an Atlantic creole spoken in the Surinamese interior, as described by Voorhoeve (1961) and Rountree (1972a). In particular, a comparison is drawn with a similar tonal phenomenon in the Anlo dialect of Ewe (Ghana: Western Gbe) as reported by Clements (1978). Tone sandhi domains in both languages are argued to be delineated by the left edges of maximal projection edges in the syntax. Cross-linguistic work on edge-based mapping relations between syntax and phonology (e.g., Clements, 1978; Selkirk, 1986; Chen, 1987; Odden, 1987) has shown that the shape as well as the use of syntactically-derived prosodic domains varies widely. Similarities as well as differences between Anlo Ewe and Saramaccan tone sandhi environments are examined in light of the sub-stratist and universalist hypotheses of creole genesis, leading to the conclusion that a less polemic view, such as that suggested by Mufwene (1986), provides the best account.",https://benjamins.com//catalog/jpcl.14.1.03ham
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Looking Beyond Decreolization as an Explanatory Model of Language Change in Creole-Speaking Communities,,"External Change, Variation, Internal Change, Speech Communities, Creoles, Decreolization, Language Change","This paper discusses internally-motivated change as a largely ignored factor in understanding diachrony in creole languages: that is, externally-motivated models — and the most popular of these is certainly decreolization and the related concept of the creole continuum — have been nearly exclusively relied upon by creolists to explain phenomena associated with language variation and change in creole-speaking communities, particularly among the Atlantic English-derived creoles. This paper presents one alternative to viewing variation data derived from creole speakers as solely a function of decreolization. It raises issues associated with (and explores alternatives to) that singular view of diachrony.",https://benjamins.com//catalog/jpcl.14.1.04ace
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),More on Non-Canonical Creoles,,,,https://benjamins.com//catalog/jpcl.14.1.06muh
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Lexical Polysemy in Indian Pidgin English,,,,https://benjamins.com//catalog/jpcl.14.1.08raj
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Creole in the Ex-Slave Recordings,,,,https://benjamins.com//catalog/jpcl.14.1.09dav
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),"Review of Guy, Feagin, Baugh & Schiffrin (1996): Towards a social science of language. Papers in honor of William Labov. Volume I. Variation and change in language and society",,,,https://benjamins.com//catalog/jpcl.14.1.11mcw
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Christie (1996): Caribbean language issues: Old and new,,,,https://benjamins.com//catalog/jpcl.14.1.12all
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Couto (1996): Introdução ao estudo das línguas crioulas e pidgins,,,,https://benjamins.com//catalog/jpcl.14.1.13meg
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Wekker (1996): Creole languages and language acquisition,,,,https://benjamins.com//catalog/jpcl.14.1.14rom
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Warner-Lewis (1996): Trinidad Yoruba: From mother tongue to memory,,,,https://benjamins.com//catalog/jpcl.14.1.15hut
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Sonomura (1996): Idiomaticity in the basic writing of American English: Formulas and idioms in the writing of multilingual and creole-speaking community college students in Hawaii,,,,https://benjamins.com//catalog/jpcl.14.1.16mas
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Bartens (1996): Der kreolische Raum: Geschichte und Gegenwart,,,,https://benjamins.com//catalog/jpcl.14.1.17hac
Journal of Pidgin and Creole Languages 14:1,Volume 14 (1999),Review of Schneider (1996): Focus on the USA,,,,https://benjamins.com//catalog/jpcl.14.1.18bob
